ID_Accident,Rue,Cause,Type_Vehicule,Profession_Conducteur,Gravite,Heure,Age_Conducteur,Sexe_Conducteur,Date,Annee,Mois,Mois_Nom,Jour_Semaine,Latitude,Longitude,Conditions_Meteo
ACC-00617,Carrefour Poste Centrale,Utilisation du téléphone,Moto,Particulier,Blessures corporelles,16,36,Homme,2024-11-14,2024,11,November,Jeudi,3.861742800875151,11.520971943019246,Nuit
ACC-00618,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,18,69,Homme,2020-02-12,2020,2,February,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-00619,Avenue de l'Indépendance,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,14,28,Femme,2023-02-23,2023,2,February,Jeudi,3.863,11.521,Clair
ACC-00620,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,19,35,Homme,2020-01-09,2020,1,January,Jeudi,3.863,11.521,Clair
ACC-00621,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,8,22,Femme,2024-03-29,2024,3,March,Vendredi,3.861742800875151,11.520971943019246,Brouillard
ACC-00622,Carrefour J'aime mon pays,Excès de vitesse,Moto,Particulier,Dommages matériels,16,18,Homme,2023-02-28,2023,2,February,Mardi,3.8659711733356867,11.515636718507722,Clair
ACC-00623,Boulevard du 20 Mai,Excès de vitesse,Moto,Chauffeur professionnel,Dommages matériels,13,30,Homme,2023-09-10,2023,9,September,Dimanche,3.864269053436714,11.517238307980946,Pluie
ACC-00624,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Blessures corporelles,18,44,Femme,2020-07-02,2020,7,July,Jeudi,3.8671058413609636,11.516773975142678,Clair
ACC-00625,Avenue Amadou Ahidjo,Utilisation du téléphone,Véhicule tourisme,Particulier,Mortels,21,31,Femme,2023-07-29,2023,7,July,Samedi,3.866,11.518,Clair
ACC-00626,Boulevard du 20 Mai,Non-respect des priorités,Moto,Chauffeur professionnel,Dommages matériels,19,29,Homme,2022-06-13,2022,6,June,Lundi,3.864269053436714,11.517238307980946,Clair
ACC-00627,Carrefour Pharmacie du Soleil,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,18,42,Homme,2022-12-12,2022,12,December,Lundi,3.8671058413609636,11.516773975142678,Clair
ACC-00628,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,16,38,Homme,2024-04-25,2024,4,April,Jeudi,3.863,11.521,Brouillard
ACC-00629,Carrefour Poste Centrale,Infrastructure déficiente,Taxi,Autre,Dommages matériels,14,39,Homme,2022-05-19,2022,5,May,Jeudi,3.861742800875151,11.520971943019246,Brouillard
ACC-00630,Carrefour J'aime mon pays,Défaillance technique,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,18,52,Homme,2021-06-16,2021,6,June,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-00631,Avenue Amadou Ahidjo,Utilisation du téléphone,Véhicule utilitaire,Transporteur,Dommages matériels,0,50,Homme,2023-11-01,2023,11,November,Mercredi,3.866,11.518,Clair
ACC-00632,Rue de Natchigal,Défaillance technique,Taxi,Particulier,Dommages matériels,19,57,Femme,2023-08-11,2023,8,August,Vendredi,3.862,11.519,Clair
ACC-00633,Carrefour Pharmacie du Soleil,Infrastructure déficiente,Véhicule tourisme,Autre,Dommages matériels,19,18,Homme,2023-05-16,2023,5,May,Mardi,3.8671058413609636,11.516773975142678,Pluie
ACC-00634,Rue Narvick,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,21,47,Homme,2022-09-26,2022,9,September,Lundi,3.8654733025149355,11.519040752498785,Clair
ACC-00635,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,16,59,Homme,2021-10-24,2021,10,October,Dimanche,3.861742800875151,11.520971943019246,Pluie
ACC-00636,Boulevard du 20 Mai,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Mortels,21,18,Homme,2024-02-09,2024,2,February,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-00637,Rue Narvick,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,19,34,Homme,2022-08-11,2022,8,August,Jeudi,3.8654733025149355,11.519040752498785,Pluie
ACC-00638,Carrefour J'aime mon pays,Utilisation du téléphone,Moto,Autre,Dommages matériels,18,26,Femme,2020-03-09,2020,3,March,Lundi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00639,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,18,34,Homme,2023-12-31,2023,12,December,Dimanche,3.8659711733356867,11.515636718507722,Clair
ACC-00640,Boulevard du 20 Mai,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,22,52,Homme,2020-10-27,2020,10,October,Mardi,3.864269053436714,11.517238307980946,Brouillard
ACC-00641,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,10,18,Femme,2020-01-27,2020,1,January,Lundi,3.861742800875151,11.520971943019246,Pluie
ACC-00642,Carrefour J'aime mon pays,Infrastructure déficiente,Moto,Particulier,Blessures corporelles,20,38,Homme,2024-07-09,2024,7,July,Mardi,3.8659711733356867,11.515636718507722,Pluie
ACC-00643,Carrefour J'aime mon pays,Non-respect des priorités,Véhicule tourisme,Particulier,Dommages matériels,16,26,Femme,2022-07-18,2022,7,July,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-00644,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Blessures corporelles,18,52,Homme,2021-10-15,2021,10,October,Vendredi,3.8659711733356867,11.515636718507722,Clair
ACC-00645,Carrefour Poste Centrale,Excès de vitesse,Taxi,Autre,Dommages matériels,1,41,Homme,2021-07-06,2021,7,July,Mardi,3.861742800875151,11.520971943019246,Brouillard
ACC-00646,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,9,32,Homme,2020-04-15,2020,4,April,Mercredi,3.862,11.519,Pluie
ACC-00647,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Blessures corporelles,20,24,Femme,2021-08-08,2021,8,August,Dimanche,3.866,11.518,Pluie
ACC-00648,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule utilitaire,Autre,Blessures corporelles,15,74,Femme,2021-07-25,2021,7,July,Dimanche,3.866,11.518,Clair
ACC-00649,Avenue de l'Indépendance,Utilisation du téléphone,Taxi,Particulier,Mortels,17,39,Homme,2022-03-20,2022,3,March,Dimanche,3.863,11.521,Clair
ACC-00650,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,19,18,Homme,2021-09-25,2021,9,September,Samedi,3.8671058413609636,11.516773975142678,Nuit
ACC-00651,Carrefour Poste Centrale,Non-respect des priorités,Véhicule utilitaire,Particulier,Blessures corporelles,15,22,Femme,2024-10-04,2024,10,October,Vendredi,3.861742800875151,11.520971943019246,Clair
ACC-00652,Rue Narvick,Excès de vitesse,Véhicule utilitaire,Transporteur,Blessures corporelles,13,41,Homme,2022-10-31,2022,10,October,Lundi,3.8654733025149355,11.519040752498785,Nuit
ACC-00653,Avenue Kennedy,Utilisation du téléphone,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,2,24,Homme,2022-07-19,2022,7,July,Mardi,3.8642101789934955,11.520199466831677,Clair
ACC-00654,Avenue de l'Indépendance,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,15,25,Homme,2021-10-20,2021,10,October,Mercredi,3.863,11.521,Clair
ACC-00655,Boulevard du 20 Mai,Conduite en état d'ébriété,Véhicule tourisme,Transporteur,Dommages matériels,15,49,Femme,2023-05-24,2023,5,May,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-00656,Carrefour Poste Centrale,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,15,48,Homme,2022-06-04,2022,6,June,Samedi,3.861742800875151,11.520971943019246,Nuit
ACC-00657,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule utilitaire,Particulier,Dommages matériels,20,26,Homme,2020-11-16,2020,11,November,Lundi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00658,Boulevard du 20 Mai,Excès de vitesse,Moto,Particulier,Dommages matériels,19,52,Femme,2021-04-04,2021,4,April,Dimanche,3.864269053436714,11.517238307980946,Brouillard
ACC-00659,Avenue Amadou Ahidjo,Défaillance technique,Bus,Particulier,Dommages matériels,6,24,Homme,2024-03-29,2024,3,March,Vendredi,3.866,11.518,Clair
ACC-00660,Avenue Kennedy,Excès de vitesse,Taxi,Transporteur,Dommages matériels,22,60,Homme,2021-08-01,2021,8,August,Dimanche,3.8642101789934955,11.520199466831677,Clair
ACC-00661,Boulevard du 20 Mai,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,19,43,Homme,2024-09-11,2024,9,September,Mercredi,3.864269053436714,11.517238307980946,Pluie
ACC-00662,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,39,Femme,2022-05-26,2022,5,May,Jeudi,3.862,11.519,Clair
ACC-00663,Avenue Amadou Ahidjo,Excès de vitesse,Moto,Particulier,Blessures corporelles,16,29,Homme,2022-01-23,2022,1,January,Dimanche,3.866,11.518,Pluie
ACC-00664,Carrefour J'aime mon pays,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,16,25,Homme,2020-06-08,2020,6,June,Lundi,3.8659711733356867,11.515636718507722,Pluie
ACC-00665,Carrefour Poste Centrale,Excès de vitesse,Taxi,Particulier,Dommages matériels,17,18,Homme,2021-04-08,2021,4,April,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-00666,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,9,30,Homme,2022-09-24,2022,9,September,Samedi,3.861742800875151,11.520971943019246,Pluie
ACC-00667,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,14,34,Femme,2024-03-25,2024,3,March,Lundi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00668,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,14,18,Homme,2024-07-17,2024,7,July,Mercredi,3.861742800875151,11.520971943019246,Nuit
ACC-00669,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,7,47,Homme,2023-07-20,2023,7,July,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-00670,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,20,32,Homme,2020-08-28,2020,8,August,Vendredi,3.8659711733356867,11.515636718507722,Pluie
ACC-00671,Carrefour Poste Centrale,Non-respect des priorités,Moto,Transporteur,Blessures corporelles,14,53,Homme,2022-07-24,2022,7,July,Dimanche,3.861742800875151,11.520971943019246,Clair
ACC-00672,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,17,24,Femme,2022-08-21,2022,8,August,Dimanche,3.862,11.519,Clair
ACC-00673,Carrefour Poste Centrale,Excès de vitesse,Taxi,Particulier,Dommages matériels,21,53,Homme,2022-08-16,2022,8,August,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-00674,Carrefour Pharmacie du Soleil,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,16,28,Homme,2024-08-05,2024,8,August,Lundi,3.8671058413609636,11.516773975142678,Clair
ACC-00675,Boulevard du 20 Mai,Excès de vitesse,Bus,Particulier,Dommages matériels,17,34,Homme,2022-05-14,2022,5,May,Samedi,3.864269053436714,11.517238307980946,Clair
ACC-00676,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,19,38,Homme,2023-04-05,2023,4,April,Mercredi,3.862,11.519,Clair
ACC-00677,Carrefour Poste Centrale,Non-respect des priorités,Taxi,Chauffeur professionnel,Blessures corporelles,21,34,Homme,2024-05-11,2024,5,May,Samedi,3.861742800875151,11.520971943019246,Brouillard
ACC-00678,Boulevard du 20 Mai,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,16,39,Femme,2021-10-11,2021,10,October,Lundi,3.864269053436714,11.517238307980946,Clair
ACC-00679,Rue de Natchigal,Utilisation du téléphone,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,19,18,Homme,2020-11-22,2020,11,November,Dimanche,3.862,11.519,Clair
ACC-00680,Rue de Natchigal,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,20,32,Homme,2022-05-14,2022,5,May,Samedi,3.862,11.519,Clair
ACC-00681,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,10,33,Homme,2021-06-12,2021,6,June,Samedi,3.863,11.521,Clair
ACC-00682,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Chauffeur professionnel,Mortels,19,18,Femme,2023-07-20,2023,7,July,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-00683,Carrefour Poste Centrale,Excès de vitesse,Moto,Chauffeur professionnel,Dommages matériels,16,44,Homme,2022-05-28,2022,5,May,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00684,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,19,21,Homme,2023-10-31,2023,10,October,Mardi,3.866,11.518,Brouillard
ACC-00685,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,11,49,Homme,2023-10-30,2023,10,October,Lundi,3.862,11.519,Pluie
ACC-00686,Rue Narvick,Conduite en état d'ébriété,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,16,36,Homme,2020-11-29,2020,11,November,Dimanche,3.8654733025149355,11.519040752498785,Clair
ACC-00687,Avenue Kennedy,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,22,26,Homme,2022-10-23,2022,10,October,Dimanche,3.8642101789934955,11.520199466831677,Clair
ACC-00688,Carrefour J'aime mon pays,Conduite en état d'ébriété,Moto,Autre,Dommages matériels,20,50,Femme,2023-06-20,2023,6,June,Mardi,3.8659711733356867,11.515636718507722,Clair
ACC-00689,Avenue de l'Indépendance,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,14,59,Homme,2024-07-01,2024,7,July,Lundi,3.863,11.521,Clair
ACC-00690,Carrefour Poste Centrale,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,17,35,Homme,2022-12-10,2022,12,December,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00691,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,12,55,Homme,2022-05-31,2022,5,May,Mardi,3.8659711733356867,11.515636718507722,Pluie
ACC-00692,Boulevard du 20 Mai,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,16,32,Homme,2020-12-15,2020,12,December,Mardi,3.864269053436714,11.517238307980946,Clair
ACC-00693,Carrefour Pharmacie du Soleil,Infrastructure déficiente,Véhicule utilitaire,Particulier,Mortels,20,49,Homme,2020-06-22,2020,6,June,Lundi,3.8671058413609636,11.516773975142678,Brouillard
ACC-00694,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,17,29,Homme,2020-04-25,2020,4,April,Samedi,3.8659711733356867,11.515636718507722,Clair
ACC-00695,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Blessures corporelles,18,62,Homme,2024-09-14,2024,9,September,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00696,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Blessures corporelles,16,51,Homme,2020-12-26,2020,12,December,Samedi,3.866,11.518,Pluie
ACC-00697,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule tourisme,Particulier,Mortels,19,42,Homme,2023-10-10,2023,10,October,Mardi,3.8659711733356867,11.515636718507722,Clair
ACC-00698,Avenue Kennedy,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,15,18,Homme,2024-08-16,2024,8,August,Vendredi,3.8642101789934955,11.520199466831677,Clair
ACC-00699,Carrefour Poste Centrale,Excès de vitesse,Bus,Particulier,Dommages matériels,22,41,Homme,2024-11-17,2024,11,November,Dimanche,3.861742800875151,11.520971943019246,Clair
ACC-00700,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,18,18,Homme,2020-03-16,2020,3,March,Lundi,3.8671058413609636,11.516773975142678,Clair
ACC-00701,Rue Narvick,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,18,40,Homme,2022-01-25,2022,1,January,Mardi,3.8654733025149355,11.519040752498785,Clair
ACC-00702,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,14,54,Femme,2023-01-09,2023,1,January,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-00703,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Autre,Dommages matériels,17,45,Homme,2023-06-06,2023,6,June,Mardi,3.8659711733356867,11.515636718507722,Clair
ACC-00704,Carrefour Poste Centrale,Défaillance technique,Véhicule tourisme,Particulier,Mortels,19,47,Homme,2020-03-12,2020,3,March,Jeudi,3.861742800875151,11.520971943019246,Pluie
ACC-00705,Carrefour Poste Centrale,Non-respect des priorités,Moto,Particulier,Dommages matériels,0,29,Femme,2023-11-27,2023,11,November,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-00706,Rue de Natchigal,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,15,18,Homme,2023-05-26,2023,5,May,Vendredi,3.862,11.519,Clair
ACC-00707,Carrefour J'aime mon pays,Défaillance technique,Moto,Chauffeur professionnel,Dommages matériels,19,23,Homme,2021-03-27,2021,3,March,Samedi,3.8659711733356867,11.515636718507722,Clair
ACC-00708,Avenue de l'Indépendance,Utilisation du téléphone,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,30,Homme,2022-06-29,2022,6,June,Mercredi,3.863,11.521,Nuit
ACC-00709,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,0,34,Homme,2024-11-13,2024,11,November,Mercredi,3.8659711733356867,11.515636718507722,Pluie
ACC-00710,Avenue Amadou Ahidjo,Non-respect des priorités,Moto,Chauffeur professionnel,Dommages matériels,14,54,Homme,2021-01-01,2021,1,January,Vendredi,3.866,11.518,Nuit
ACC-00711,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,20,45,Homme,2022-04-05,2022,4,April,Mardi,3.863,11.521,Clair
ACC-00712,Avenue Amadou Ahidjo,Non-respect des priorités,Bus,Transporteur,Dommages matériels,15,68,Homme,2024-06-01,2024,6,June,Samedi,3.866,11.518,Clair
ACC-00713,Carrefour Pharmacie du Soleil,Excès de vitesse,Taxi,Chauffeur professionnel,Blessures corporelles,6,19,Homme,2021-10-31,2021,10,October,Dimanche,3.8671058413609636,11.516773975142678,Pluie
ACC-00714,Boulevard du 20 Mai,Non-respect des priorités,Moto,Particulier,Dommages matériels,10,52,Femme,2024-05-02,2024,5,May,Jeudi,3.864269053436714,11.517238307980946,Clair
ACC-00715,Carrefour J'aime mon pays,Excès de vitesse,Véhicule utilitaire,Particulier,Mortels,4,48,Homme,2023-08-28,2023,8,August,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-00716,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,15,33,Homme,2023-08-14,2023,8,August,Lundi,3.862,11.519,Clair
ACC-00717,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,16,20,Homme,2022-11-13,2022,11,November,Dimanche,3.863,11.521,Clair
ACC-00718,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,18,25,Homme,2020-04-19,2020,4,April,Dimanche,3.862,11.519,Pluie
ACC-00719,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,4,25,Homme,2020-02-21,2020,2,February,Vendredi,3.861742800875151,11.520971943019246,Clair
